tanggal,umkm_kategori,total_pengeluaran,jumlah_invoice,total_item,total_pemasukan,net_cash_flow,tahun,bulan,hari_ke_minggu,minggu_ke_tahun,is_weekend,is_peak_month,nama_hari,cashflow_kumulatif,cashflow_ma7,cashflow_ma30,income_lag7,income_lag30,cashflow_lag1,cashflow_lag7,split
2010-12-19,Warung Kelontong,1252000,23,2561,68399000,67147000,2010,12,6,50,1,1,Sunday,97557070000,297610428,393392500,179245000.0,473480000.0,-1396000.0,177775000.0,train
2010-12-20,Warung Kelontong,1426000,58,8170,240543000,239117000,2010,12,0,51,0,1,Monday,97796187000,274653000,401411100,401365000.0,0.0,67147000.0,399819000.0,train
2010-12-21,Warung Kelontong,1452000,51,10074,400595000,399143000,2010,12,1,51,0,1,Tuesday,98195330000,271159142,403597900,425268000.0,334421000.0,239117000.0,423600000.0,train
2010-12-22,Warung Kelontong,1234000,14,2346,54058000,52824000,2010,12,2,51,0,1,Wednesday,98248154000,237980857,390027833,287590000.0,461161000.0,399143000.0,285072000.0,train
2010-12-23,Warung Kelontong,1525000,27,4230,119464000,117939000,2010,12,3,51,0,1,Thursday,98366093000,183139000,373024500,503332000.0,629111000.0,52824000.0,501832000.0,train
2010-12-24,Warung Kelontong,1573000,0,0,0,-1573000,2010,12,4,51,0,1,Friday,98364520000,124743000,352903166,408724000.0,603143000.0,117939000.0,407199000.0,train
2010-12-25,Warung Kelontong,1715000,0,0,0,-1715000,2010,12,5,51,1,1,Saturday,98362805000,124697428,327509433,0.0,760968000.0,-1573000.0,-1396000.0,train
2010-12-26,Warung Kelontong,1090000,0,0,0,-1090000,2010,12,6,51,1,1,Sunday,98361715000,114949285,314421366,68399000.0,392638000.0,-1715000.0,67147000.0,train
2010-12-27,Warung Kelontong,1175000,0,0,0,-1175000,2010,12,0,52,0,1,Monday,98360540000,80621857,314426266,240543000.0,0.0,-1090000.0,239117000.0,train
2010-12-28,Warung Kelontong,1356000,0,0,0,-1356000,2010,12,1,52,0,1,Tuesday,98359184000,23407714,304853566,400595000.0,287177000.0,-1175000.0,399143000.0,train
2010-12-29,Warung Kelontong,1654000,0,0,0,-1654000,2010,12,2,52,0,1,Wednesday,98357530000,15625142,280117166,54058000.0,741318000.0,-1356000.0,52824000.0,train
2010-12-30,Warung Kelontong,1372000,0,0,0,-1372000,2010,12,3,52,0,1,Thursday,98356158000,-1419285,260702066,119464000.0,582657000.0,-1654000.0,117939000.0,train
2010-12-31,Warung Kelontong,1256000,0,0,0,-1256000,2010,12,4,52,0,1,Friday,98354902000,-1374000,240175733,0.0,617377000.0,-1372000.0,-1573000.0,train
2011-01-01,Warung Kelontong,3262000,0,0,0,-3262000,2011,1,5,52,1,1,Saturday,98351640000,-1595000,224082933,0.0,481170000.0,-1256000.0,-1715000.0,train
2011-01-02,Warung Kelontong,1233000,0,0,0,-1233000,2011,1,6,52,1,1,Sunday,98350407000,-1615428,209654700,0.0,433356000.0,-3262000.0,-1090000.0,train
2011-01-03,Warung Kelontong,1332000,0,0,0,-1332000,2011,1,0,1,0,1,Monday,98349075000,-1637857,209648633,0.0,0.0,-1233000.0,-1175000.0,train
2011-01-04,Warung Kelontong,1482000,35,6086,154746000,153264000,2011,1,1,1,0,1,Tuesday,98502339000,20450714,203788366,0.0,330574000.0,-1332000.0,-1356000.0,train
2011-01-05,Warung Kelontong,1600000,53,13910,311785000,310185000,2011,1,2,1,0,1,Wednesday,98812524000,64999142,195351833,0.0,564872000.0,153264000.0,-1654000.0,train
2011-01-06,Warung Kelontong,1259000,49,14601,331834000,330575000,2011,1,3,1,0,1,Thursday,99143099000,112420142,177475000,0.0,868013000.0,310185000.0,-1372000.0,train
2011-01-07,Warung Kelontong,1426000,49,10591,232924000,231498000,2011,1,4,1,0,1,Friday,99374597000,145670714,170815466,0.0,432485000.0,330575000.0,-1256000.0,train
2011-01-08,Warung Kelontong,1328000,0,0,0,-1328000,2011,1,5,1,1,1,Saturday,99373269000,145947000,153751600,0.0,511890000.0,231498000.0,-3262000.0,train
2011-01-09,Warung Kelontong,1820000,47,5641,156824000,155004000,2011,1,6,1,1,1,Sunday,99528273000,168266571,141018400,0.0,538667000.0,-1328000.0,-1233000.0,train
2011-01-10,Warung Kelontong,1577000,36,8724,216596000,215019000,2011,1,0,2,0,1,Monday,99743292000,199173857,148242333,0.0,0.0,155004000.0,-1332000.0,train
2011-01-11,Warung Kelontong,1205000,53,18985,617102000,615897000,2011,1,1,2,0,1,Tuesday,100359189000,265264285,162846400,154746000.0,179245000.0,215019000.0,153264000.0,train
2011-01-12,Warung Kelontong,1610000,43,7599,224650000,223040000,2011,1,2,2,0,1,Wednesday,100582229000,252815000,156953766,311785000.0,401365000.0,615897000.0,310185000.0,train
2011-01-13,Warung Kelontong,1347000,37,5929,162855000,161508000,2011,1,3,2,0,1,Thursday,100743737000,228662571,148217366,331834000.0,425268000.0,223040000.0,330575000.0,train
2011-01-14,Warung Kelontong,1438000,45,12940,375108000,373670000,2011,1,4,2,0,1,Friday,101117407000,248972857,151170633,232924000.0,287590000.0,161508000.0,231498000.0,train
2011-01-15,Warung Kelontong,2445000,0,0,0,-2445000,2011,1,5,2,1,1,Saturday,101114962000,248813285,134361400,0.0,503332000.0,373670000.0,-1328000.0,train
2011-01-16,Warung Kelontong,1307000,25,2641,63365000,62058000,2011,1,6,2,1,1,Sunday,101177020000,235535285,122856700,156824000.0,408724000.0,-2445000.0,155004000.0,train
2011-01-17,Warung Kelontong,1223000,46,9428,270107000,268884000,2011,1,0,3,0,1,Monday,101445904000,243230285,131866033,216596000.0,0.0,62058000.0,215019000.0,train
2011-01-18,Warung Kelontong,1439000,40,79718,1282561000,1281122000,2011,1,1,3,0,1,Tuesday,102727026000,338262428,172331866,617102000.0,68399000.0,268884000.0,615897000.0,train
2011-01-19,Warung Kelontong,1056000,33,9748,221832000,220776000,2011,1,2,3,0,1,Wednesday,102947802000,337939000,171720500,224650000.0,240543000.0,1281122000.0,223040000.0,train
2011-01-20,Warung Kelontong,1271000,38,7970,217978000,216707000,2011,1,3,3,0,1,Thursday,103164509000,345824571,165639300,162855000.0,400595000.0,220776000.0,161508000.0,train
2011-01-21,Warung Kelontong,1606000,37,9528,271754000,270148000,2011,1,4,3,0,1,Friday,103434657000,331035714,172883433,375108000.0,54058000.0,216707000.0,373670000.0,train
2011-01-22,Warung Kelontong,1514000,0,0,0,-1514000,2011,1,5,3,1,1,Saturday,103433143000,331168714,168901666,0.0,119464000.0,270148000.0,-2445000.0,train
2011-01-23,Warung Kelontong,1312000,27,3542,89003000,87691000,2011,1,6,3,1,1,Sunday,103520834000,334830571,171877133,63365000.0,0.0,-1514000.0,62058000.0,train
2011-01-24,Warung Kelontong,1445000,51,7862,227416000,225971000,2011,1,0,4,0,1,Monday,103746805000,328700142,179466666,270107000.0,0.0,87691000.0,268884000.0,train
2011-01-25,Warung Kelontong,1471000,65,10281,234196000,232725000,2011,1,1,4,0,1,Tuesday,103979530000,178929142,187260500,1282561000.0,0.0,225971000.0,1281122000.0,train
2011-01-26,Warung Kelontong,1452000,51,7889,178226000,176774000,2011,1,2,4,0,1,Wednesday,104156304000,172643142,193192133,221832000.0,0.0,232725000.0,220776000.0,train
2011-01-27,Warung Kelontong,1525000,51,7501,207303000,205778000,2011,1,3,4,0,1,Thursday,104362082000,171081857,200096600,217978000.0,0.0,176774000.0,216707000.0,train
2011-01-28,Warung Kelontong,1495000,39,6549,175005000,173510000,2011,1,4,4,0,1,Friday,104535592000,157276428,205935400,271754000.0,0.0,205778000.0,270148000.0,train
2011-01-29,Warung Kelontong,1277000,0,0,0,-1277000,2011,1,5,4,1,1,Saturday,104534315000,157310285,205938566,0.0,0.0,173510000.0,-1514000.0,train
2011-01-30,Warung Kelontong,1298000,24,2482,70746000,69448000,2011,1,6,4,1,1,Sunday,104603763000,154704142,208295366,89003000.0,0.0,-1277000.0,87691000.0,train
2011-01-31,Warung Kelontong,1707000,57,8722,204795000,203088000,2011,1,0,5,0,1,Monday,104806851000,151435142,215173700,227416000.0,0.0,69448000.0,225971000.0,train
2011-02-01,Warung Kelontong,3231000,61,10090,271510000,268279000,2011,2,1,5,0,1,Tuesday,105075130000,156514285,224157433,234196000.0,0.0,203088000.0,232725000.0,train
2011-02-02,Warung Kelontong,1529000,55,6195,180835000,179306000,2011,2,2,5,0,1,Wednesday,105254436000,156876000,230178700,178226000.0,0.0,268279000.0,176774000.0,train
2011-02-03,Warung Kelontong,1610000,45,11793,222228000,220618000,2011,2,3,5,0,1,Thursday,105475054000,158996000,232423833,207303000.0,154746000.0,179306000.0,205778000.0,train
2011-02-04,Warung Kelontong,1677000,49,9063,218313000,216636000,2011,2,4,5,0,1,Friday,105691690000,165156857,229305533,175005000.0,311785000.0,220618000.0,173510000.0,train
2011-02-05,Warung Kelontong,1566000,0,0,0,-1566000,2011,2,5,5,1,1,Saturday,105690124000,165115571,218234166,0.0,331834000.0,216636000.0,-1277000.0,train
2011-02-06,Warung Kelontong,1287000,11,1142,25655000,24368000,2011,2,6,5,1,1,Sunday,105714492000,158675571,211329833,70746000.0,232924000.0,-1566000.0,69448000.0,train
2011-02-07,Warung Kelontong,1803000,42,6349,277196000,275393000,2011,2,0,6,0,1,Monday,105989885000,169004857,220553866,204795000.0,0.0,24368000.0,203088000.0,train
2011-02-08,Warung Kelontong,1514000,43,7195,192255000,190741000,2011,2,1,6,0,1,Tuesday,106180626000,157928000,221745100,271510000.0,156824000.0,275393000.0,268279000.0,train
2011-02-09,Warung Kelontong,1291000,28,4017,120668000,119377000,2011,2,2,6,0,1,Wednesday,106300003000,149366714,218557033,180835000.0,216596000.0,190741000.0,179306000.0,train
2011-02-10,Warung Kelontong,1577000,41,9427,133038000,131461000,2011,2,3,6,0,1,Thursday,106431464000,136630000,202409166,222228000.0,617102000.0,119377000.0,220618000.0,train
2011-02-11,Warung Kelontong,1327000,42,5564,191936000,190609000,2011,2,4,6,0,1,Friday,106622073000,132911857,201328133,218313000.0,224650000.0,131461000.0,216636000.0,train
2011-02-12,Warung Kelontong,1505000,0,0,0,-1505000,2011,2,5,6,1,1,Saturday,106620568000,132920571,195894366,0.0,162855000.0,190609000.0,-1566000.0,train
2011-02-13,Warung Kelontong,1439000,20,1803,47600000,46161000,2011,2,6,6,1,1,Sunday,106666729000,136033857,184977400,25655000.0,375108000.0,-1505000.0,24368000.0,train
2011-02-14,Warung Kelontong,1074000,40,7619,207444000,206370000,2011,2,0,7,0,1,Monday,106873099000,126173428,191937900,277196000.0,0.0,46161000.0,275393000.0,train
2011-02-15,Warung Kelontong,2469000,55,15302,336136000,333667000,2011,2,1,7,0,1,Tuesday,107206766000,146591428,200991533,192255000.0,63365000.0,206370000.0,190741000.0,train
2011-02-16,Warung Kelontong,1240000,58,9988,252501000,251261000,2011,2,2,7,0,1,Wednesday,107458027000,165432000,200404100,120668000.0,270107000.0,333667000.0,119377000.0,train
2011-02-17,Warung Kelontong,1312000,67,10749,242412000,241100000,2011,2,3,7,0,1,Thursday,107699127000,181094714,165736700,133038000.0,1282561000.0,251261000.0,131461000.0,train
2011-02-18,Warung Kelontong,1241000,38,5194,133620000,132379000,2011,2,4,7,0,1,Friday,107831506000,172776142,162790133,191936000.0,221832000.0,241100000.0,190609000.0,train
2011-02-19,Warung Kelontong,1483000,0,0,0,-1483000,2011,2,5,7,1,1,Saturday,107830023000,172779285,155517133,0.0,217978000.0,132379000.0,-1505000.0,train
2011-02-20,Warung Kelontong,1613000,24,3472,73579000,71966000,2011,2,6,7,1,1,Sunday,107901989000,176465714,148911066,47600000.0,271754000.0,-1483000.0,46161000.0,train
2011-02-21,Warung Kelontong,1723000,37,14695,336506000,334783000,2011,2,0,8,0,1,Monday,108236772000,194810428,160120966,207444000.0,0.0,71966000.0,206370000.0,train
2011-02-22,Warung Kelontong,1077000,50,15451,288190000,287113000,2011,2,1,8,0,1,Tuesday,108523885000,188159857,166768366,336136000.0,89003000.0,334783000.0,333667000.0,train
2011-02-23,Warung Kelontong,1677000,62,10237,245796000,244119000,2011,2,2,8,0,1,Wednesday,108768004000,187139571,167373300,252501000.0,227416000.0,287113000.0,251261000.0,train
2011-02-24,Warung Kelontong,1123000,52,8063,182549000,181426000,2011,2,3,8,0,1,Thursday,108949430000,178614714,165663333,242412000.0,234196000.0,244119000.0,241100000.0,train
2011-02-25,Warung Kelontong,1345000,47,6482,188728000,187383000,2011,2,4,8,0,1,Friday,109136813000,186472428,166016966,133620000.0,178226000.0,181426000.0,132379000.0,train
2011-02-26,Warung Kelontong,1848000,0,0,0,-1848000,2011,2,5,8,1,1,Saturday,109134965000,186420285,159096100,0.0,207303000.0,187383000.0,-1483000.0,train
2011-02-27,Warung Kelontong,1094000,32,3162,91766000,90672000,2011,2,6,8,1,1,Sunday,109225637000,189092571,156334833,73579000.0,175005000.0,-1848000.0,71966000.0,train
2011-02-28,Warung Kelontong,1400000,55,6699,186775000,185375000,2011,2,0,9,0,1,Monday,109411012000,167748571,162556566,336506000.0,0.0,90672000.0,334783000.0,train
2011-03-01,Warung Kelontong,3265000,56,8631,232170000,228905000,2011,3,1,9,0,0,Tuesday,109639917000,159433142,167871800,288190000.0,70746000.0,185375000.0,287113000.0,train
2011-03-02,Warung Kelontong,1195000,39,5628,142809000,141614000,2011,3,2,9,0,0,Wednesday,109781531000,144789571,165822666,245796000.0,204795000.0,228905000.0,244119000.0,train
2011-03-03,Warung Kelontong,1336000,48,14098,285617000,284281000,2011,3,3,9,0,0,Thursday,110065812000,159483142,166356066,182549000.0,271510000.0,141614000.0,181426000.0,train
2011-03-04,Warung Kelontong,1432000,49,9521,176224000,174792000,2011,3,4,9,0,0,Friday,110240604000,157684428,166205600,188728000.0,180835000.0,284281000.0,187383000.0,train
2011-03-05,Warung Kelontong,1227000,0,0,0,-1227000,2011,3,5,9,1,0,Saturday,110239377000,157773142,158810766,0.0,222228000.0,174792000.0,-1848000.0,train
2011-03-06,Warung Kelontong,1205000,27,3525,92567000,91362000,2011,3,6,9,1,0,Sunday,110330739000,157871714,154634966,91766000.0,218313000.0,-1227000.0,90672000.0,train
2011-03-07,Warung Kelontong,979000,65,7427,242067000,241088000,2011,3,0,10,0,0,Monday,110571827000,165830714,162723433,186775000.0,0.0,91362000.0,185375000.0,train
2011-03-08,Warung Kelontong,1140000,46,9992,227002000,225862000,2011,3,1,10,0,0,Tuesday,110797689000,165396000,169439900,232170000.0,25655000.0,241088000.0,228905000.0,train
2011-03-09,Warung Kelontong,1233000,50,8264,197986000,196753000,2011,3,2,10,0,0,Wednesday,110994442000,173273000,166818566,142809000.0,277196000.0,225862000.0,141614000.0,train
2011-03-10,Warung Kelontong,1002000,55,10163,252142000,251140000,2011,3,3,10,0,0,Thursday,111245582000,168538571,168831866,285617000.0,192255000.0,196753000.0,284281000.0,train
2011-03-11,Warung Kelontong,1261000,47,7100,192465000,191204000,2011,3,4,10,0,0,Friday,111436786000,170883142,171226100,176224000.0,120668000.0,251140000.0,174792000.0,train
2011-03-12,Warung Kelontong,1342000,0,0,0,-1342000,2011,3,5,10,1,0,Saturday,111435444000,170866714,166799333,0.0,133038000.0,191204000.0,-1227000.0,train
2011-03-13,Warung Kelontong,1275000,16,1910,37353000,36078000,2011,3,6,10,1,0,Sunday,111471522000,162969000,161648300,92567000.0,191936000.0,-1342000.0,91362000.0,train
2011-03-14,Warung Kelontong,1005000,45,9478,198892000,197887000,2011,3,0,11,0,0,Monday,111669409000,156797428,168294700,242067000.0,0.0,36078000.0,241088000.0,train
2011-03-15,Warung Kelontong,2116000,50,5905,195216000,193100000,2011,3,1,11,0,0,Tuesday,111862509000,152117142,173192666,227002000.0,47600000.0,197887000.0,225862000.0,train
2011-03-16,Warung Kelontong,1462000,50,9400,218864000,217402000,2011,3,2,11,0,0,Wednesday,112079911000,155067000,173560400,197986000.0,207444000.0,193100000.0,196753000.0,train
2011-03-17,Warung Kelontong,1207000,57,9965,268022000,266815000,2011,3,3,11,0,0,Thursday,112346726000,157306285,171332000,252142000.0,336136000.0,217402000.0,251140000.0,train
2011-03-18,Warung Kelontong,928000,62,9590,241578000,240650000,2011,3,4,11,0,0,Friday,112587376000,164370000,170978300,192465000.0,252501000.0,266815000.0,191204000.0,train
2011-03-19,Warung Kelontong,1226000,0,0,0,-1226000,2011,3,5,11,1,0,Saturday,112586150000,164386571,162900766,0.0,242412000.0,240650000.0,-1342000.0,train
2011-03-20,Warung Kelontong,1005000,59,10075,186154000,185149000,2011,3,6,11,1,0,Sunday,112771299000,185682428,164659766,37353000.0,133620000.0,-1226000.0,36078000.0,train
2011-03-21,Warung Kelontong,1144000,52,6895,143901000,142757000,2011,3,0,12,0,0,Monday,112914056000,177806714,169467766,198892000.0,0.0,185149000.0,197887000.0,train
2011-03-22,Warung Kelontong,839000,52,10612,272025000,271186000,2011,3,1,12,0,0,Tuesday,113185242000,188961857,176108433,195216000.0,73579000.0,142757000.0,193100000.0,train
2011-03-23,Warung Kelontong,1235000,58,9668,208452000,207217000,2011,3,2,12,0,0,Wednesday,113392459000,187506857,171856233,218864000.0,336506000.0,271186000.0,217402000.0,train
2011-03-24,Warung Kelontong,948000,65,9638,277142000,276194000,2011,3,3,12,0,0,Thursday,113668653000,188846714,171492266,268022000.0,288190000.0,207217000.0,266815000.0,train
2011-03-25,Warung Kelontong,1550000,51,8270,263633000,262083000,2011,3,4,12,0,0,Friday,113930736000,191908571,172091066,241578000.0,245796000.0,276194000.0,240650000.0,train
2011-03-26,Warung Kelontong,1230000,0,0,0,-1230000,2011,3,5,12,1,0,Saturday,113929506000,191908000,166002533,0.0,182549000.0,262083000.0,-1226000.0,train
2011-03-27,Warung Kelontong,958000,32,3470,88847000,87889000,2011,3,6,12,1,0,Sunday,114017395000,178013714,162686066,186154000.0,188728000.0,-1230000.0,185149000.0,train
2011-03-28,Warung Kelontong,840000,56,6872,166535000,165695000,2011,3,0,13,0,0,Monday,114183090000,181290571,168270833,143901000.0,0.0,87889000.0,142757000.0,train
2011-03-29,Warung Kelontong,1477000,61,17743,526478000,525001000,2011,3,1,13,0,0,Tuesday,114708091000,217549857,182748466,272025000.0,91766000.0,165695000.0,271186000.0,train
2011-03-30,Warung Kelontong,988000,72,14255,276227000,275239000,2011,3,2,13,0,0,Wednesday,114983330000,227267285,185743933,208452000.0,186775000.0,525001000.0,207217000.0,train
2011-03-31,Warung Kelontong,881000,64,10079,268890000,268009000,2011,3,3,13,0,0,Thursday,115251339000,226098000,187047400,277142000.0,232170000.0,275239000.0,276194000.0,train
2011-04-01,Warung Kelontong,2860000,69,14585,259527000,256667000,2011,4,4,13,0,0,Friday,115508006000,225324285,190882500,263633000.0,142809000.0,268009000.0,262083000.0,train
2011-04-02,Warung Kelontong,1198000,0,0,0,-1198000,2011,4,5,13,1,0,Saturday,115506808000,225328857,181366533,0.0,285617000.0,256667000.0,-1230000.0,train
2011-04-03,Warung Kelontong,1094000,20,4492,65577000,64483000,2011,4,6,13,1,0,Sunday,115571291000,221985142,177689566,88847000.0,176224000.0,-1198000.0,87889000.0,train
2011-04-04,Warung Kelontong,1372000,56,8615,218703000,217331000,2011,4,0,14,0,0,Monday,115788622000,229361714,184974833,166535000.0,0.0,64483000.0,165695000.0,train
2011-04-05,Warung Kelontong,898000,47,10330,263838000,262940000,2011,4,1,14,0,0,Tuesday,116051562000,191924428,190694100,526478000.0,92567000.0,217331000.0,525001000.0,train
2011-04-06,Warung Kelontong,1200000,39,5792,138030000,136830000,2011,4,2,14,0,0,Wednesday,116188392000,172151714,187218833,276227000.0,242067000.0,262940000.0,275239000.0,train
2011-04-07,Warung Kelontong,1215000,63,7245,161484000,160269000,2011,4,3,14,0,0,Thursday,116348661000,156760285,185032400,268890000.0,227002000.0,136830000.0,268009000.0,train
2011-04-08,Warung Kelontong,1343000,66,8691,217349000,216006000,2011,4,4,14,0,0,Friday,116564667000,150951571,185674166,259527000.0,197986000.0,160269000.0,256667000.0,train
2011-04-09,Warung Kelontong,1399000,0,0,0,-1399000,2011,4,5,14,1,0,Saturday,116563268000,150922857,177256200,0.0,252142000.0,216006000.0,-1198000.0,train
2011-04-10,Warung Kelontong,1059000,31,3775,86845000,85786000,2011,4,6,14,1,0,Sunday,116649054000,153966142,173742266,65577000.0,192465000.0,-1399000.0,64483000.0,train
2011-04-11,Warung Kelontong,1071000,59,9525,208015000,206944000,2011,4,0,15,0,0,Monday,116855998000,152482285,180685133,218703000.0,0.0,85786000.0,217331000.0,train
2011-04-12,Warung Kelontong,973000,59,10146,233329000,232356000,2011,4,1,15,0,0,Tuesday,117088354000,148113142,187227733,263838000.0,37353000.0,206944000.0,262940000.0,train
2011-04-13,Warung Kelontong,1352000,50,10874,174834000,173482000,2011,4,2,15,0,0,Wednesday,117261836000,153349142,186414233,138030000.0,198892000.0,232356000.0,136830000.0,train
2011-04-14,Warung Kelontong,1201000,73,11708,303980000,302779000,2011,4,3,15,0,0,Thursday,117564615000,173707714,190070200,161484000.0,195216000.0,173482000.0,160269000.0,train
2011-04-15,Warung Kelontong,2166000,56,9198,229347000,227181000,2011,4,4,15,0,0,Friday,117791796000,175304142,190396166,217349000.0,218864000.0,302779000.0,216006000.0,train
2011-04-16,Warung Kelontong,1004000,0,0,0,-1004000,2011,4,5,15,1,0,Saturday,117790792000,175360571,181468866,0.0,268022000.0,227181000.0,-1399000.0,train
2011-04-17,Warung Kelontong,1165000,41,5675,116958000,115793000,2011,4,6,15,1,0,Sunday,117906585000,179647285,177306966,86845000.0,241578000.0,-1004000.0,85786000.0,train
2011-04-18,Warung Kelontong,1118000,66,18278,421273000,420155000,2011,4,0,16,0,0,Monday,118326740000,210106000,191353000,208015000.0,0.0,115793000.0,206944000.0,train
2011-04-19,Warung Kelontong,1330000,56,9342,198232000,196902000,2011,4,1,16,0,0,Tuesday,118523642000,205041142,191744766,233329000.0,186154000.0,420155000.0,232356000.0,train
2011-04-20,Warung Kelontong,1278000,57,7124,189017000,187739000,2011,4,2,16,0,0,Wednesday,118711381000,207077857,193244166,174834000.0,143901000.0,196902000.0,173482000.0,train
2011-04-21,Warung Kelontong,1205000,72,12322,281170000,279965000,2011,4,3,16,0,0,Thursday,118991346000,203818714,193536800,303980000.0,272025000.0,187739000.0,302779000.0,train
2011-04-22,Warung Kelontong,1229000,0,0,0,-1229000,2011,4,4,16,0,0,Friday,118990117000,171188714,186588600,229347000.0,208452000.0,279965000.0,227181000.0,train
2011-04-23,Warung Kelontong,1264000,0,0,0,-1264000,2011,4,5,16,1,0,Saturday,118988853000,171151571,177340000,0.0,277142000.0,-1229000.0,-1004000.0,train
2011-04-24,Warung Kelontong,1232000,0,0,0,-1232000,2011,4,6,16,1,0,Sunday,118987621000,154433714,168562833,116958000.0,263633000.0,-1264000.0,115793000.0,train
2011-04-25,Warung Kelontong,1078000,0,0,0,-1078000,2011,4,0,17,0,0,Monday,118986543000,94257571,168567900,421273000.0,0.0,-1232000.0,420155000.0,train
2011-04-26,Warung Kelontong,1100000,68,10883,242123000,241023000,2011,4,1,17,0,0,Tuesday,119227566000,100560571,173672366,198232000.0,88847000.0,-1078000.0,196902000.0,train
2011-04-27,Warung Kelontong,1068000,56,13320,212998000,211930000,2011,4,2,17,0,0,Wednesday,119439496000,104016428,175213533,189017000.0,166535000.0,241023000.0,187739000.0,train
2011-04-28,Warung Kelontong,1247000,56,9473,208232000,206985000,2011,4,3,17,0,0,Thursday,119646481000,93590714,164613000,281170000.0,526478000.0,211930000.0,279965000.0,train
2011-04-29,Warung Kelontong,656000,0,0,0,-656000,2011,4,4,17,0,0,Friday,119645825000,93672571,155416500,0.0,276227000.0,206985000.0,-1229000.0,train
2011-04-30,Warung Kelontong,971000,0,0,0,-971000,2011,4,5,17,1,0,Saturday,119644854000,93714428,146450500,0.0,268890000.0,-656000.0,-1264000.0,train
2011-05-01,Warung Kelontong,2674000,17,2486,61920000,59246000,2011,5,6,17,1,0,Sunday,119704100000,102354142,139869800,0.0,259527000.0,-971000.0,-1232000.0,train
2011-05-02,Warung Kelontong,1388000,0,0,0,-1388000,2011,5,0,18,0,0,Monday,119702712000,102309857,139863466,0.0,0.0,59246000.0,-1078000.0,validation
2011-05-03,Warung Kelontong,1269000,62,7249,202094000,200825000,2011,5,1,18,0,0,Tuesday,119903537000,96567285,144408200,242123000.0,65577000.0,-1388000.0,241023000.0,validation
2011-05-04,Warung Kelontong,1288000,60,11597,225731000,224443000,2011,5,2,18,0,0,Wednesday,120127980000,98354857,144645266,212998000.0,218703000.0,200825000.0,211930000.0,validation
2011-05-05,Warung Kelontong,1014000,82,11963,254178000,253164000,2011,5,3,18,0,0,Thursday,120381144000,104951857,144319400,208232000.0,263838000.0,224443000.0,206985000.0,validation
2011-05-06,Warung Kelontong,1097000,79,13696,317938000,316841000,2011,5,4,18,0,0,Friday,120697985000,150308571,150319766,0.0,138030000.0,253164000.0,-656000.0,validation
2011-05-07,Warung Kelontong,1105000,0,0,0,-1105000,2011,5,5,18,1,0,Saturday,120696880000,150289428,144940633,0.0,161484000.0,316841000.0,-971000.0,validation
2011-05-08,Warung Kelontong,925000,61,6486,150515000,149590000,2011,5,6,18,1,0,Sunday,120846470000,163195714,142726766,61920000.0,217349000.0,-1105000.0,59246000.0,validation
2011-05-09,Warung Kelontong,903000,68,8185,212467000,211564000,2011,5,0,19,0,0,Monday,121058034000,193617428,149825533,0.0,0.0,149590000.0,-1388000.0,validation
2011-05-10,Warung Kelontong,1238000,88,10176,317661000,316423000,2011,5,1,19,0,0,Tuesday,121374457000,210131428,157513433,202094000.0,86845000.0,211564000.0,200825000.0,validation
2011-05-11,Warung Kelontong,1078000,76,12634,291136000,290058000,2011,5,2,19,0,0,Wednesday,121664515000,219505000,160283900,225731000.0,208015000.0,316423000.0,224443000.0,validation
2011-05-12,Warung Kelontong,1197000,76,22125,490668000,489471000,2011,5,3,19,0,0,Thursday,122153986000,253263142,168854400,254178000.0,233329000.0,290058000.0,253164000.0,validation
2011-05-13,Warung Kelontong,1336000,63,8535,224602000,223266000,2011,5,4,19,0,0,Friday,122377252000,239895285,170513866,317938000.0,174834000.0,489471000.0,316841000.0,validation
2011-05-14,Warung Kelontong,1112000,0,0,0,-1112000,2011,5,5,19,1,0,Saturday,122376140000,239894285,160384166,0.0,303980000.0,223266000.0,-1105000.0,validation
2011-05-15,Warung Kelontong,2250000,30,3666,105087000,102837000,2011,5,6,19,1,0,Sunday,122478977000,233215285,156239366,150515000.0,229347000.0,-1112000.0,149590000.0,validation
2011-05-16,Warung Kelontong,1096000,64,10556,355438000,354342000,2011,5,0,20,0,0,Monday,122833319000,253612142,168084233,212467000.0,0.0,102837000.0,211564000.0,validation
2011-05-17,Warung Kelontong,1441000,77,19121,490103000,488662000,2011,5,1,20,0,0,Tuesday,123321981000,278217714,180513200,317661000.0,116958000.0,354342000.0,316423000.0,validation
2011-05-18,Warung Kelontong,951000,69,12624,285848000,284897000,2011,5,2,20,0,0,Wednesday,123606878000,277480428,176004600,291136000.0,421273000.0,488662000.0,290058000.0,validation
2011-05-19,Warung Kelontong,942000,92,12209,286457000,285515000,2011,5,3,20,0,0,Thursday,123892393000,248343857,178958366,490668000.0,198232000.0,284897000.0,489471000.0,validation
2011-05-20,Warung Kelontong,1208000,63,8866,196060000,194852000,2011,5,4,20,0,0,Friday,124087245000,244284714,179195466,224602000.0,189017000.0,285515000.0,223266000.0,validation
2011-05-21,Warung Kelontong,1047000,0,0,0,-1047000,2011,5,5,20,1,0,Saturday,124086198000,244294000,169828400,0.0,281170000.0,194852000.0,-1112000.0,validation
2011-05-22,Warung Kelontong,1303000,60,8512,204144000,202841000,2011,5,6,20,1,0,Sunday,124289039000,258580285,176630733,105087000.0,0.0,-1047000.0,102837000.0,validation
